book_id,book_title,book_genres
,,Romance|Romance|Contemporary Romance
,,Fiction|Mystery|Thriller|Mystery|Crime
,,
,,New Adult|Romance|Contemporary|Adult Fiction|Erotica|Academic|College|Did Not Finish
,,Science|Physics|Science|Nonfiction|Textbooks|Reference
,,Novels
,,Paranormal|Vampires|Dark
,,New Adult|Romance|Contemporary|Romance|Contemporary Romance
,,
,,Classics|European Literature|German Literature|Horror|Short Stories|Fiction|Academic|School
,,Mystery|Thriller|Suspense|Fiction|Mystery|Crime|Horror
,,Historical|Historical Fiction|Fiction|Historical|Young Adult|Fantasy
,,Nonfiction|Science|Environment|Nature|Environment|Science|Astronomy|History
,,Fiction|Glbt|Queer|Lgbt|Cultural|African American|Feminism
,,Adventure|Thriller|Fiction|Action
,,Fiction|Cultural|Ireland|Womens Fiction|Chick Lit|Romance
,,
,,Horror|Fiction|Thriller
,,Romance
,,Novels
,,Fantasy|Paranormal|Vampires|Romance|Paranormal Romance|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance
,,Romance|Romantic Suspense|Romance|Suspense|Mystery|Thriller
,,Biography|History|Nonfiction|North American Hi...|American History|Feminism|Womens
,,Nonfiction|Classics|Writing|Essays|Environment|Nature|Philosophy
,,Nonfiction|Crime|True Crime|Mystery|Crime|History|Biography
,,Christian|Christian|Christian Living|Nonfiction|Religion|Faith|Religion|Christianity
,,
,,Fiction|Animals
,,
,,
,,
,,Poetry|European Literature|British Literature
,,Sequential Art|Manga|Sequential Art|Graphic Novels|Sequential Art|Comics|Lgbt|Young Adult|Glbt|Queer
,,Nonfiction|Autobiography|Memoir|Lgbt|Biography
,,Horror|Thriller|Science Fiction
,,Fiction|Asian Literature|Turkish Literature|Cultural|Turkish|Novels
,,Fantasy|Fantasy|Paranormal|Young Adult|Lgbt
,,Politics|History
,,Poetry|Religion|Literature|Religion|Islam
,,Romance|M M Romance|Sociology|Abuse|Contemporary|Dark|Romance
,,Childrens|Picture Books|Childrens|Fairy Tales|Princesses|Fantasy
,,Horror|Short Stories|Fiction|Horror|Lovecraftian|Classics|Fantasy|Weird Fiction
,,European Literature|Albanian Literature|Poetry
,,Erotica|Bdsm|Romance|Adult Fiction|Erotica|Contemporary|Romance|Contemporary Romance
,,Poetry|European Literature|Spanish Literature
,,Fantasy|Urban Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Shapeshifters|Werewolves|Paranormal|Shapeshifters
,,Romance|Romance|Contemporary Romance|Contemporary|Fiction|Womens Fiction|Chick Lit
,,
,,Fantasy|Dragons|Fantasy|Romance|Fantasy|Paranormal|Fantasy|Magic
,,Crime|True Crime|Nonfiction
,,Religion|Islam|Religion
,,Architecture|Nonfiction|Philosophy|Art|Design|Psychology
,,Fantasy|Young Adult|Fantasy|Magic|Paranormal|Witches|Fantasy|Paranormal|Romance
,,Fiction|Cultural|India
,,Psychology|Nonfiction|Science|Economics|Business|Self Help
,,Mystery|Thriller|Mystery Thriller
,,History|Nonfiction|Historical|Medieval|Religion|Religion|Christianity|History|Medieval History
,,
,,Religion|Philosophy|Nonfiction
,,Fiction|Thriller|Mystery|Spy Thriller|Espionage|Cultural|Russia
,,Historical|Romance|Historical Romance
,,Science Fiction|Young Adult|Fiction|Science Fiction|Aliens
,,Fiction|Contemporary|European Literature|British Literature|Literary Fiction
,,Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Adult Fiction|Erotica
,,Poetry|Religion|Philosophy|Spirituality|Classics|Asian Literature|Indian Literature|Philosophy|Eastern Philosophy
,,Thriller|Mystery|Fiction|Suspense
,,Fantasy|Fantasy|Mythology|Childrens|Middle Grade|Young Adult|Adventure
,,Historical|Historical Fiction|Fiction|Cultural|Greece|War|World War II|Historical
,,Romance|Romance|Contemporary Romance|Contemporary
,,European Literature|Portuguese Literature|Classics|Romance|Fiction|Childrens
,,Romance|New Adult|Romance|Contemporary Romance|Contemporary
,,Thriller|Mystery|Crime|European Literature|German Literature
,,Childrens|Picture Books|Sequential Art|Graphic Non Fiction
,,Fantasy|Childrens|Humor|Fiction|Science Fiction|Time Travel|Adventure
,,Religion|Christian
,,Horror|Fiction|Science Fiction|Science Fiction|Dystopia|Thriller
,,Fantasy|Fiction|Horror|Science Fiction
,,Fantasy|Romance|M M Romance|Romance|Fantasy|Magic|Fantasy|Paranormal
,,Fantasy|Young Adult|Fiction|Childrens
,,Classics|Mystery|Fiction
,,Psychology|Nonfiction|Health|Self Help|Health|Mental Health
,,Fantasy|Fiction|Fantasy|Paranormal|Romance|Paranormal|Vampires|Paranormal|Witches
,,Classics|Fiction|Holiday|Christmas|Fantasy
,,Cultural|Africa|Fiction|War|Historical|Historical Fiction
,,Romance|Fiction
,,Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Shapeshifters|Romance|Business|Amazon
,,Cultural|Japan|Fiction|Asian Literature|Japanese Literature|Classics|Cultural|Asia
,,Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
,,Historical|Historical Fiction|Fiction|Fantasy|Mythology|Fantasy|Historical
,,Religion|Islam|Religion
,,Young Adult|Contemporary|Romance
,,Nonfiction|Science|Biography|Autobiography|Memoir|Space
,,Philosophy|Classics|Biography|Nonfiction|Cultural|France|Biography|Autobiography
,,Horror|Young Adult|Fantasy|Paranormal|Vampires|Historical|Historical Fiction|Fiction
,,Historical|Historical Fiction|Fiction|Romance|Mystery
,,Fantasy|Fiction|Fantasy|High Fantasy|European Literature|German Literature|Fantasy|Epic Fantasy|Adult|Literature|American|Fantasy|Dragons|European Literature|Portuguese Literature|Epic
,,
,,Fantasy|Young Adult|Fantasy|Mythology
,,Classics|Fiction|Short Stories|Literature|Cultural|Ireland|European Literature|Irish Literature
,,Classics|Fiction|Science Fiction|Science Fiction|Dystopia
,,Horror|Fantasy|Paranormal|Young Adult|Paranormal|Ghosts|Mystery
,,Romance|Adult Fiction|Erotica|Romance|Contemporary Romance|Contemporary
,,Fantasy
,,Mystery|Mystery|Crime|Thriller|Fiction|Suspense
,,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy|Epic|Fantasy|Dark Fantasy|Science Fiction Fantasy|War|Fantasy|Magic|War|Military Fiction
,,Fiction|European Literature|Romanian Literature|Novels|Classics
,,Fiction|Contemporary|Classics|Thriller
,,
,,Contemporary|Childrens|Middle Grade|Romance|Young Adult|Realistic Fiction
,,Romance|Young Adult|Romance|Erotic Romance
,,
,,Mystery|Crime|Mystery|Thriller|Fiction|Thriller|Mystery Thriller
,,Young Adult|Fantasy|Paranormal|Fantasy|Romance
,,Fantasy|Young Adult|Fiction|Humor
,,Fantasy|Adventure|Childrens|Middle Grade|Fiction|Young Adult
,,Historical|Historical Fiction|Young Adult|Fiction|Classics|Romance|War|World War II
,,Novels
,,Realistic Fiction|Young Adult|Romance|Childrens|Middle Grade|Contemporary|Fiction
,,Nonfiction|Religion|Islam|Politics|History|War|Terrorism|Biography
,,Paranormal|Vampires|Fiction|Fantasy|Paranormal|Fantasy|Supernatural
,,Cultural|African American|Fiction|Thriller|Audiobook
,,Fantasy|Young Adult|Romance|Fantasy|High Fantasy
,,Fiction|Historical|Historical Fiction|Cultural|Ireland|War|European Literature|Irish Literature|War|World War I|Historical
,,Lgbt|Contemporary|Young Adult|Sports and Games|Sports
,,Mystery|Mystery|Cozy Mystery|Fiction
,,Fiction|Classics|Philosophy|European Literature|German Literature|Literature
,,Fiction|Mystery|Thriller|Mystery|Crime
,,
,,Psychology|Nonfiction|Sociology|Abuse|Autobiography|Memoir
,,Historical|Historical Fiction|Classics|Fiction|European Literature|Polish Literature|Historical
,,Horror|Zombies|Horror|Fiction|Science Fiction|Dystopia
,,Science Fiction|Time Travel|Romance|Romance|Historical Romance|Historical|Fantasy|Historical|Historical Fiction|Romance|Time Travel Romance
,,Classics|Plays|Drama|Fiction|Academic|School
,,Fiction|Short Stories|Classics|Literature|European Literature|German Literature
,,Short Stories|Classics|Fiction|Cultural|Brazil
,,Horror|Fiction|Thriller|Cultural|France|Mystery|Crime|Mystery
,,Fiction|Science Fiction|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic
,,Fantasy|Science Fiction|Alternate History|Historical|Historical Fiction|Science Fiction|Fiction
,,Childrens
,,
,,Religion|Islam|Religion|Philosophy
,,Fiction|Historical|Historical Fiction|Cultural|Australia|Historical|Book Club
,,Christian Fiction|Fiction|Christian|Fantasy|Thriller|Religion|Spirituality|Religion|Christianity|Fantasy|Supernatural|Suspense
,,Short Stories|Fiction|European Literature|Spanish Literature|Classics|Cultural|Latin American
,,Psychology|Nonfiction|Sociology|Social Science|Science
,,Fiction|Romance|Historical Romance
,,Classics|Poetry|Fiction|Fantasy|Literature|Academic|School
,,Fiction|Christian Fiction|Christian|Romance
,,Sequential Art|Comics|Sequential Art|Bande Dessinée|Sequential Art|Graphic Novels
,,Young Adult|Lgbt|Romance|Contemporary|Fiction
,,
,,Young Adult|Mystery|Academic|School|Humor
,,Fantasy|Childrens|Middle Grade|Young Adult|Fantasy|Magic|Childrens
,,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy|Adult|Fantasy|High Fantasy|Adventure|Fantasy|Dragons|Epic|Audiobook
,,Poetry|Cultural|Africa|Feminism|Literature|African Literature|Womens|Western Africa|Nigeria
,,Novels|Light Novel|Fantasy|Cultural|Japan|Asian Literature|Japanese Literature
,,Young Adult|Fantasy|Paranormal|Vampires|Fantasy|Paranormal
,,Nonfiction|History|Biography|Autobiography|Memoir|Politics
,,Novels
,,Romance|Fiction|Contemporary|Womens Fiction|Chick Lit|Adult|Audiobook|Did Not Finish|Abandoned|Adult Fiction|Womens Fiction
,,Young Adult
,,Fiction|Philosophy|Politics|Classics|European Literature|Portuguese Literature|Short Stories
,,Thriller|Fiction|Mystery|Suspense|Thriller|Mystery Thriller|Mystery|Crime
,,Horror|Young Adult|Fiction
,,Fiction|Historical|Historical Fiction|European Literature|British Literature|Novels|Literature
,,Suspense|European Literature|British Literature|Thriller|Mystery|Detective
,,Young Adult|Fiction|Romance|Contemporary
,,Fiction|Novels|Literature|American|Classics
,,Romance|New Adult|Contemporary|Young Adult|Romance|Contemporary Romance
,,Fantasy|Young Adult|Fantasy|Magic|Romance
,,Media Tie In|Star Wars|Science Fiction|Fiction|Fantasy
,,Fantasy|Fantasy|Urban Fantasy|Adventure|Cultural|Ireland
,,Music|Biography|Nonfiction|Biography|Autobiography|Autobiography|Memoir
,,Childrens|Middle Grade|Realistic Fiction|Childrens
,,Fantasy|Fiction|Fantasy|Urban Fantasy|Science Fiction Fantasy
,,Historical|Historical Fiction|Fiction|Historical|Mystery|Mystery|Crime|Mystery|Historical Mystery
,,Fantasy|Young Adult|Romance
,,Classics|Fiction|Literature|Novels
,,Christian|Religion|Theology|Nonfiction|Religion|Christianity|Christian|Christian Living|Religion
,,Psychology|Nonfiction|Self Help|Love|Relationships|Science
,,Classics|Fiction|Fantasy|Young Adult|Animals
,,Sports and Games|Sports|Sports|Baseball|Nonfiction
,,History|Childrens|Biblical Fiction
,,Science Fiction|Fiction|Space|Space Opera
,,Psychology|Counselling|Psychology
,,Classics|Fiction|European Literature|German Literature|Literature
,,Thriller|Mystery|Crime|European Literature|German Literature
,,Autobiography|Memoir|Nonfiction|Humor|Race|Biography Memoir|Biography
,,Nonfiction|Autobiography|Memoir|Biography|Psychology
,,Classics|Fiction|Academic|School|Literature|Historical|Historical Fiction|Romance|Novels|Academic|Read For School|Young Adult|High School|Literature|American
,,Religion|Philosophy|Nonfiction
,,Fiction|Classics|Cultural|Russia|Historical|Historical Fiction|Literature|Russian Literature|Literature
,,Fantasy|Young Adult|Fantasy|Paranormal|Romance
,,Thriller|Fiction|Mystery|Suspense|Thriller|Mystery Thriller
,,Science Fiction|Dystopia|Young Adult|Fantasy|European Literature|German Literature
,,Humor|Fiction|Humor|Comedy|Politics|Humor|Funny|Reference|Historical|Historical Fiction|Writing|Journalism|Short Stories|Culture|Pop Culture
,,Romance|Romance|Contemporary Romance|Contemporary
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Fantasy|Young Adult|Graphic Novels Comics|Fantasy|Urban Fantasy
,,Historical|Historical Fiction|Military History|Civil War|Fiction|War|War|Military Fiction
,,Fiction|Historical|Historical Fiction|Romance|Classics|Cultural|Australia|Historical
,,Classics|Fiction|Philosophy|Religion|Literature|Spirituality|Religion|Buddhism|European Literature|German Literature|Novels|Historical|Historical Fiction
,,
,,Fantasy|Science Fiction|Science Fiction|Dystopia|Fantasy|Heroic Fantasy|Fantasy|Dark Fantasy
,,Classics|Fiction|Science Fiction|Science Fiction|Dystopia
,,Religion|Spirituality|Nonfiction|Autobiography|Memoir|Biography|Religion|Theology|Religion|Christianity
,,Nonfiction|History|Biography|Classics|Autobiography|Memoir
,,Apocalyptic|Post Apocalyptic|Science Fiction|Dystopia|Science Fiction|Apocalyptic|Science Fiction|Fiction
,,Mystery|Fiction|Mystery|Crime|Thriller|Mystery Thriller|Audiobook
,,Spirituality
,,Short Stories|Poetry|Horror|Classics|Fiction
,,Romance|New Adult|Young Adult|Contemporary|Romance|Contemporary Romance
,,Fiction|Mystery|Thriller|Mystery|Crime
,,European Literature|Spanish Literature|Feminism|Womens Studies|Relationships
,,European Literature|Finnish Literature|Fiction|Historical|Historical Fiction
,,Romance|Fiction|Contemporary|Womens Fiction|Chick Lit
,,Economics|History|Nonfiction|Politics|Business|History|World History
,,Fantasy|Fantasy|High Fantasy
,,Fiction|Novels|Literary Fiction|Literature|Classics
,,Nonfiction
,,
,,Science Fiction|Science Fiction|Time Travel|Historical|Historical Fiction|Fiction|Historical
,,Thriller|Horror|Mystery|Fiction|Mystery|Crime|Thriller|Mystery Thriller
,,Young Adult|Romance|Fantasy|Fantasy|Paranormal
,,Fantasy|Classics|Childrens|Fiction
,,Fiction|Historical|Historical Fiction|Classics|Horror|Mystery
,,Romance|Fiction|Womens Fiction|Chick Lit
,,Plays|Classics|Plays|Theatre|Academic|School|European Literature|Spanish Literature
,,Fiction|Historical|Historical Fiction|Mystery|Fantasy
,,Science Fiction|Fiction|Young Adult|Fantasy
,,Fantasy|Young Adult|Fiction|Childrens|Adventure|Childrens|Middle Grade
,,Christian|Fiction|Christian Fiction|Classics|Religion|Christianity|Spirituality|Religion|Faith
,,Classics|Fiction|Historical|Historical Fiction|Adventure|Literature
,,Nonfiction|Psychology|Business|Economics
,,Fantasy|Young Adult|Fiction
,,Fantasy|Fantasy|Epic Fantasy|Novella|Short Stories
,,Classics|Fiction|Literature|Historical|Historical Fiction
,,Fantasy|Young Adult|Fantasy|Paranormal|Paranormal|Shapeshifters
,,Romance|Contemporary|Romance|Contemporary Romance|New Adult|Adult Fiction|Erotica
,,Fantasy|Paranormal|Fantasy|New Adult|Paranormal|Vampires|Romance|Fantasy|Urban Fantasy|Fantasy|Supernatural
,,Business|Nonfiction|Business|Entrepreneurship|Self Help|Economics|Finance|Self Help|Personal Development|Currency|Money
,,Mystery|Historical|Historical Fiction|Fiction|Thriller|War|World War I|Historical
,,Classics|Fiction|Romance
,,Mystery|Fiction|Science Fiction|Mystery|Crime|Science Fiction|Dystopia
,,Science Fiction|Dystopia|Young Adult|Horror|Zombies|Science Fiction
,,Fiction|Lgbt|Cultural|Asia|Lgbt|Gay|Cultural|China
,,Young Adult|Apocalyptic|Post Apocalyptic
,,Science Fiction|Fiction|Science|Technology
,,Fantasy|Young Adult|Fantasy|Mythology|Fiction|Adventure|Childrens|Middle Grade|Mythology|Greek Mythology|Childrens|Fantasy|Urban Fantasy|Fantasy|Magic
,,New Adult|Romance|Contemporary|Romance|Contemporary Romance
,,
,,Nonfiction|Autobiography|Memoir|Biography|Audiobook|Cultural|Africa|Humor|Biography|Autobiography|Biography Memoir|Southern Africa|South Africa|Adult
,,Fiction|Short Stories|Cultural|India|Contemporary
,,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency
,,Fantasy|Mystery|Fiction|Humor|Science Fiction|Novels
,,
,,Christian|Christian Fiction|Young Adult|Romance|Contemporary
,,Dark|Romance|Contemporary|Romance|Romantic Suspense|Sociology|Abuse|Suspense
,,Fiction|Contemporary|Womens Fiction|Chick Lit
,,Business|Nonfiction|Business|Entrepreneurship|Business|Management|Science|Technology|Leadership
,,Nonfiction|Autobiography|Memoir|Biography
,,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fiction
,,Cultural|Russia|Literature|Russian Literature|Biography|Classics|Nonfiction|Biography|Autobiography
,,Sequential Art|Comics|Sequential Art|Graphic Novels|Superheroes|Marvel|Comics|Comic Book|Graphic Novels Comics
,,Cultural|African American|Philosophy|Theory
,,Childrens|Picture Books|Holiday|Halloween|Childrens|Folklore|Holiday
,,Science Fiction|Fiction|Classics
,,Fantasy|Young Adult|Cultural|France|European Literature|French Literature|Roman|Romance|Science Fiction|Fiction|Adventure|Literature|21st Century
,,Travel|Fiction|Young Adult|Adventure
,,
,,Romance|Young Adult|Contemporary|New Adult|Mystery
,,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Science Fiction|Fantasy
,,Autobiography|Memoir|Biography|History|Politics|Nonfiction|Philosophy
,,Language|Writing|Nonfiction|Writing|Essays|Literature
,,Fiction|Historical|Historical Fiction|European Literature|Italian Literature|Romance|Cultural|Japan
,,Thriller
,,Fiction|Cultural|Australia|Mystery|Crime|Thriller
,,Fiction|Classics|Cultural|France|European Literature|French Literature|Literature
,,Fiction|Classics|Literature|European Literature|German Literature|Novels
,,Young Adult|Romance|Science Fiction|Dystopia|Novella
,,Fantasy|Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Paranormal
,,
,,Plays|Drama|Cultural|Ireland|Historical|Historical Fiction|Plays|Theatre|European Literature|Irish Literature
,,Science Fiction|Fiction|Thriller|Mystery
,,Biography|Nonfiction|History|North American Hi...|American History|Historical
,,Fantasy|Young Adult|Fantasy|Magic|Romance
,,Young Adult|Fantasy|Paranormal|Fantasy|Mystery|Romance
,,Fiction|Contemporary
,,Classics|Fiction|Fantasy|Literature|Short Stories|Philosophy
,,Horror|Fiction|Fantasy|Science Fiction|Apocalyptic|Post Apocalyptic
,,Young Adult|Academic|School
,,Fantasy|Childrens|Middle Grade
,,Romance|M M Romance|Romance|Contemporary|Did Not Finish
,,Fantasy|Fantasy|Paranormal|Young Adult|Romance|Science Fiction|Aliens|Romance|Paranormal Romance
,,
,,Asian Literature|Turkish Literature|Biography|Nonfiction|Cultural|Turkish
,,Fiction
,,Science|Nonfiction|Environment|Nature|Science|Natural History|Science|Biology|Nature|Plants
,,Poetry|Asian Literature|Indian Literature|Fiction|Cultural|India
,,Fantasy
,,History
,,Fantasy|Young Adult|Fiction|Fantasy|Magic
,,Horror|Fiction|Thriller|Mystery|Fantasy|Paranormal
,,Historical|Historical Fiction|Fiction|Historical|European Literature|British Literature|Romance
,,Classics|Fiction|Cultural|Russia|Literature|Russian Literature|Literature
,,Romance|New Adult|Contemporary|Romance|Contemporary Romance
,,Fiction|Fantasy|Retellings|Literary Fiction|Contemporary|Cultural|Canada
